item_id,company_name,name,title_bloomberg,title
33044,"Sims Metal Management Ltd  ","Todd Scott",,"Group Vice President - Investor Relations"
33310,"SLC Agricola S.A.  ","Ivo Marcon Brum","Chief Financial & Investor Relations Officer and Member of Board of Executive Officers ","Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
33409,"snyders-lance inc","Mark   Carter  ","Vice President and Investor Relations Officer ",
33430,"Spadel SA  ","Marc du Bois",,"Chairman of the Executive Committee, Managing Director, Executive Director, Investor Relations Contact"
33460,"Sodifrance SA  ","Frederic Riviere de Precourt",,"Deputy Chief Executive Officer and Investor Relations Officer"
33469,"Softbank Corp  ","Yoshimitsu Goto","General Manager of Finance, Executive Corporate Officer of Finance, Corporate Communications, Investor Relations & Brand Management Division and Director ","Managing Executive Officer, Director of Finance, President of Subsidiary, Director"
33494,"Sogefi SpA  ","Giancarlo Coppa","Chief Financial Officer and Investor Relator ","Director of Admin., Finance and Control, Director of Investor Relations, Financial Reporting Officer"
33512,"Soktas Tekstil Sanayi ve Ticaret A.S.  ","N. Fadil Erten",,"Financial Affairs Coordinator, Investor Relations Unit Director"
33592,"Solvay SA  ","Maria Alcon Hidalgo",,"Head of Investor Relations"
33629,"Sonic Corporation  ","Claudia San Pedro",,"Vice President - Investor Relations and Communications and Treasurer"
33632,"sonics & material inc","Lauren H. Soloff  ","Vice President of Legal Affairs, Investor Relations, Secretary ,Corporate Counsel and Director",
33687,"source exploration corp","Andreas   Curkovic  ","Investor Relations Consultant ",
33728,"southern arc minerals inc","Rhylin Pauline Arkinstall Bailie BES","Vice President of Communications & Investor Relations",
33774,"Souza Cruz SA  ","Leonardo Forner Senra",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board, Director"
33774,"Souza Cruz SA  ","Renata Lima",,"Director of Investor Relations"
33816,"sparebank 1 sr bank asa","Stian   Helgoy  ","Executive Vice President of Capital Market and Vice President of Investor Relations",
33880,"SPH REIT  ","Suet Har Soon","Chief Financial Officer of SPH REIT Management Pte Ltd and Head of Investor Relations - SPH REIT Management Pte Ltd ","Chief Financial Officer, Head of Investor Relations"
33915,"Sponda Oyj  ","Pia Arrhenius",,"Member of the Executive Board, Senior Vice President, Corporate Planning and Investor Relations"
33931,"spot mobile international","Larry   Turel  ","Vice President of Corporate Development & Investor Relations",
34071,"Star Flyer Inc  ","Michinori Yamada",,"Executive Officer, Deputy Chief Director of Business Planning, Director of Capital, Director of Public Relations and Investor Relations"
34123,"Starwood Property Trust, Inc.  ","Zach Tanenbaum",,"Director - Investor Relations"
34123,"starwood property trust inc","Zachary   Tanenbaum  ","Director of Investor Relations",
34136,"statoil asa-spon adr","Peter   Hutton  ","Senior Vice President for CFO Investor Relations ",
34164,"Stefanel S.p.A.  ","Federico Girotto",,"Director, Director of Administration, Finance, Control and Investor Relations Officer, Financial Reporting Officer"
34319,"Strategic Rare Earth Metals, Inc.  ","Michael Miller",,"Vice President - Investor Relations"
34359,"stroud resources ltd","Greg   Bewsh  ","Director of Investor Relations ",
34424,"sugi holdings co ltd","Makoto   Kasai  ","Head of Corporate Planning Office, Head of Investor Relations Office and General Manager of IR Department & Business Planning Department",
34436,"Sul America SA  ","Arthur Farme d'Amoed Neto",,"Chief Control and Investor Relations Officer, Member of the Executive Board"
34866,"swaraj engines ltd","Mahesh N. Kaushal  ","Chief Financial Officer, Senior Vice President of Finance, Whole Time Director, Member of Shareholder/Investor Relations Committee and Member of Corporate Social Responsibility Committee ",
34874,"sweco ab-a shs","Bo   Jansson  ","Head of Investor Relations and Senior Vice President ",
34879,"biovitrum ab-spon adr","Jorgen L. Winroth  ","Head of Investor Relations and Vice President ",
35078,"TAC CO., LTD.  ","Koji Kamata",,"Executive Officer, Manager of Investor Relations Office"
35392,"tap oil ltd","Anna C. Sudlow  ","Investor Relations & Commercial Manager",
35424,"Taseko Mines Limited  ","Brian Bergot",,"Vice President - Investor Relations"
35591,"Tecnisa SA  ","Vasco de Freitas Barcellos Neto",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
35618,"Tegma Gestao Logistica SA  ","Fabio Murilo Costa D'Avila Carvalho",,"Chief Financial Officer, Administrative and Investor Relations Officer"
35621,"Teijin Ltd  ","Yoshihisa Sonobe",,"Chief Financial Officer, Executive Officer of Teijin Group, Chief Director of Accounting & Finance & Investor Relations"
35641,"Tekstil Bankasi A.S.  ","Huseyin H. Imece",,"Vice General Manager - Treasury and Investor Relations Group"
35650,"Telecom Italia Media SpA  ","Luigino Giannini","Chief Financial Officer and Head of Administration, Control & Investor Relations ","Chief Administrative and Financial Reporting Officer, Controller, Director of Investor Relations"
35654,"Telecomunicacoes Brasileiras SA TELEBRAS  ","Francisco Ziober Filho",,"Interim Chief Executive Officer, Investor Relations Officer, Commercial Officer, Member of the Executive Board"
35673,"Telenet Group Holding NV  ","Vincent Bruyneel",,"Member of the Executive Team, Senior Vice President Strategy, Investor Relations & Corporate"
35681,"teletech holdings inc","Paul   Miller  ","Head of Investor Relations, Senior Vice President and Treasurer",
35715,"Tempo Participacoes SA  ","Marcos Aurelio Couto",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
35723,"Tenaris SA  ","Giovanni Sardagna",,"Director of Investor Relations"
35761,"Tereos Internacional SA  ","Marcus Erich Thieme",,"Investor Relations Officer, Member of the Executive Board"
35771,"TerniEnergia SpA  ","Paolo Allegretti","Chief Financial Officer, Officer of Accounting Documents and Investor Relations Officer ","Chief Financial Officer, Director of Investor Relations, Financial Reporting Officer"
35772,"Ternium SA (ADR)  ","Sebastian Marti",,"Director of Investor Relations"
35796,"territorial bancorp inc","Walter Y. Ida  ","Senior Vice President of Investment Services, Director of Investor Relations, Senior Vice President of Investment Services - Territorial Savings Bank and Director of Investor Relations - Territorial Savings Bank ",
35822,"Tethys Petroleum Limited  ","Sabin Rossi",,"Vice President of Investor Relations"
35837,"texas instruments inc","Dave   Pahl  ","Head of Investor Relations and Vice President ",
35837,"texas instruments inc","Teresa L. West  ","Senior Vice President and Manager of Communications & Investor Relations ",
35872,"tg therapeutics inc","Jenna   Bosco  ","Director of Investor Relations",
35908,"Thai Polycons Public Company Limited  ","Choetsak Watanawichitkun",,"Managing Director of Business Development and Investor Relations"
35910,"Thai Rayon PCL  ","Suwanna Chaloemwat",,"Company Secretary, Investor Relations Contact"
35955,"AES Elpa SA  ","Britaldo Pedrosa Soares",,"Chief Executive Officer, Investor Relations Officer, Vice Chairman of the Board, Member of the Executive Board"
35986,"The BIDVest Group Limited (ADR)  ","David Edward Cleasby",,"Group Financial Director, Group Corporate Finance and Investor Relations, Executive Director"
35987,"blackstone group lp/the","Michael   Sotirhos  ","Senior Managing Director of Investor Relations & Business Development ",
35987,"blackstone group lp/the","Yuji   Kage  ","Senior Advisor of Investor Relations and Business Development ",
35987,"blackstone group lp/the","James   Lee  ","Managing Director of Investor Relations ",
35987,"blackstone group lp/the","Erik   Lisher  ","Managing Director of Investor Relations & Business Development ",
35987,"blackstone group lp/the","Emily   Reycroft  ","Managing Director of Hedge Fund Solutions and Head of Client Service for Investor Relations & Business Development Team ",
35987,"blackstone group lp/the","Michael   Casey  ","Senior Managing Director of Investor Relations & Business Development ",
35987,"blackstone group lp/the","Alexandra   Hill  ","Principal of Investor Relations and Member of Executive Committee ",
35987,"blackstone group lp/the","Pilar   Junco  ","Managing Director in the Investor Relations and Business Development Group ",
35987,"blackstone group lp/the","Kathleen   McCarthy  ","Managing Director of Investor Relations & Business Development ",
35987,"blackstone group lp/the","Robert   McMullan  ","Senior Managing Director of Investor Relations & Business Development ",
35987,"blackstone group lp/the","Rafic   Said  ","Senior Managing Director of Investor Relations & Business Development ",
35987,"blackstone group lp/the","John Joseph Studzinski  ","Vice Chairman of Investor Relations & Business Development for New York & London ",
35987,"blackstone group lp/the","Weston M. Tucker  ","Managing Director in the External Relations & Strategy Group and Head of Investor Relations ",
36054,"Dal'nevost. morskoe parokhodstvo OAO  ","Ekaterina Semenova",,"Investor Relations Manager"
36173,"mint leasing inc/the","R. Jerry Falkner CFA","Investor Relations Counsel ",
36235,"Renewable Corp  ","Craig McClure",,"Vice President of Investor Relations & Public Relations"
36335,"Theolia SA  ","Elodie Fiorini",,"Director of Communications & Investor Relations"
36338,"Theradiag SA  ","Valentine Brouchot",,"Director of Investor Relations"
36482,"tiaro coal ltd","Benjamin   Amzalak B. Com","Investor Relationship Officer",
36502,"Tidewater Inc.  ","Joseph M. Bennett",,"Executive Vice President, Chief Investor Relations Officer"
36788,"tomra systems a/s/a -sp adr","Elisabet   Sandnes  ","Investor Relations Officer/M&A Director  ",
36790,"tomtom-unsp adr","Taco J. F. Titulaer  ","Head of Investor Relations and Financial Communications",
36806,"Tongaat Hulett Ltd  ","Michelle M. Jean-Louis",,"Member - Executive Management Committee, Investor Relations & Communications Manager"
36882,"Torex Gold Resources Inc  ","Gabriela Sanchez",,"Vice President - Investor Relations"
36941,"Totvs SA  ","Gilsomar Maia Sebastiao",,"Investor Relations Officer, Corporate Finance Officer and Member of the Executive Board"
36967,"tower resources plc","Peter   Reilly  ","Investor Relations Manager",
37101,"Transeuro Energy Corp.  ","Darren Moulds","Chief Financial Officer and Secretary","Chief Financial Officer, Director - Investor Relations, Secretary"
37116,"Transmissora Alianca Energia Eletrica SA  ","Cristiano Correa de Barros",,"Finance and Investor Relations Superintendent Officer, Member of the Executive Board"
37296,"Trisul SA  ","Fernando Salomao",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
37384,"TSKB Gayrimenkul Yatirim Ortakligi AS  ","Cengaver Yildizgoz",,"Finance and Investor Relations Manager"
37465,"Tupy SA  ","Luiz Tarquinio Sardinha Ferro",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
37472,"Turcas Petrol A. S.  ","Erkan Ilhantekin","Chief Financial Officer, Finance Director, Member of Executive Committee, Member of Corporate Governance Committee and Member of Risk Management Committee ","Corporate Finance and Investor Relations Director"
37474,"Turk Demir Dokum Fabrikalari A.S.  ","Hasan Melih Eren",,"Budget and Reporting Manager, Investor Relations Manager"
37477,"Turk Prysmian Kablo ve Sistemleri A.S.  ","Nevin Kocabas",,"General Accounting and Investor Relations Manager"
37484,"Turkiye Is Bankasi A.S.  ","Mahmut Magemizoglu",,"Vice General Manager - Financial Management, Investor Relations, Management Reporting and Internal Accounting"
37485,"Turkiye Kalkinma Bankasi A.S.  ","Metin Cinar",,"Corporate Banking and Investments Manager, Investor Relations Department Manager"
37532,"TWT Group Limited  ","Frank Raymond Kleinig",,"Company Secretary, Investor Relations Contact Officer"
37612,"ubisoft entertainment","Jean-Benoît   Roquette  ","Head of Investor Relations and Senior Vice President of Investor Relations ",
37684,"Ultrapar Participacoes SA  ","Andre Covre",,"Member of the Executive Board, Chief Financial and Investor Relations Officer"
37842,"UNITED ARROWS LTD.  ","Masami Koizumi","Executive Vice President, General Manager of Administration Division - Investor Relations Office and Director ","Senior Managing Executive Officer, Chief Director of Administration, Director"
37879,"United Financial Bancorp Inc  ","Marliese L. Shaw","Executive Vice President, Investor Relations Officer, Corporate Secretary, Executive Vice President of United Bank, Corporate Secretary of United Bank and Investor Relations Officer of United Bank  ","Executive Vice President, Secretary, IR Contact Officer"
37959,"Universal Bioenergy Inc  ","Solomon R.C. Ali","Senior Vice President of Corporate Finance & Investor Relations and Director","Senior Vice President - Corporate Finance and Investor Relations, Director"
38053,"uralita sa","Gerardo Gorostiza Manzano  ","Investor Relations Officer and Corporate Planning & Controlling Manager",
38127,"USG People NV  ","Dirk Veerman",,"Corporate Director Investor Relations"
38135,"ushio inc","C.   Kobayashi  ","General Manager of Investor Relations Department ",
38171,"Uyum Gida Ihtiyac Maddeleri Sanayi  ","Cihan Baskal",,"Director of Investor Relations"
38187,"Vacon Oyj  ","Sebastian Linko",,"Secretary of Executive Management Team, Director of Corporate Communications and Investor Relations"
38191,"vogiatzoglou systems sa","Aphrodite   Peraki  ","Investor Relations Officer ",
38196,"Vakif Finansal Kiralama A.S.  ","Ozgur Selcuk",,"Deputy General Manager, Manager of Investor Relations Department"
38212,"valgold resources ltd","Laney   Stolle  ","Manager of Investor Relations and Corporate Communications",
38218,"Valid Solucoes E Servicos De Seguranca  ","Carlos Affonso Seigneur d'Albuquerque",,"Chief Financial Officer, Investor Relations Director, Member of the Executive Board"
38282,"Vanguarda Agro SA  ","Cristiano Soares Rodrigues","Chief Financial Officer, Investor Relations Officer and Member of Board of Executive Officers ","Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
38306,"Vard Holdings Ltd  ","Holger Dilling",,"Executive Vice President of Investor Relations"
38372,"veidekke asa","Jorgen G. Michelet  ","Senior Vice President of Finance & Investor Relations and Financial Director ",
38390,"vendator ab- b shs","Peter   Oster  ","Chairman of the Board of Directors and Head of Investor Relations",
38483,"Vestel Elektronik Sanayi ve Ticaret AS  ","Serap Mutlu",,"Director of Investor Relations"
38491,"Vexim SA  ","Delphine Gricourt",,"Director of Marketing and Investor Relations"
38502,"Via Varejo SA  ","Marcelo Rizzi de Oliveira",,"Investor Relations and Strategic Planning Officer, Member of the Executive Board"
38535,"victoria gold corp","Katie   Fedorowicz MBA","Investor Relations Coordinator",
38699,"Visio Nerf SA  ","Olivier Somville",,"Co-Chief Executive Officer, Director of Investor Relations"
38730,"Vita Societa Editoriale SpA  ","Miriam Benedetta Perego",,"Director of Investor Relations"
38756,"Vittoria Assicurazioni SpA  ","Andrea Acutis","Executive Deputy Chairman, President of Finance Committee and President of Real Estate Committee ","Executive Vice President, Head of Finance and Investor Relations"
38899,"W W Grainger Inc  ","Laura D. Brown",,"Senior Vice President - Communications and Investor Relations"
38989,"Warimpex Finanz- und Beteiligungs AG  ","Daniel Folian",,"Director of Investor Relations"
39029,"Waters Corporation  ","Eugene G. Cassis",,"Interim Chief Financial Officer, Corporate Vice President - Worldwide Business Development and Investor Relations"
39097,"Weg SA  ","Paulo Geraldo Polezi",,"Director of Investor Relations"
39121,"Welcia Holdings Co Ltd  ","Toshikazu Nakamura",,"Executive Officer, Chief Director of Group General Affairs, Director of Investor Relations and Public Relations"
39121,"welcia holdings co ltd","Juichi   Nakamura  ","Administrative Manager, Executive Officer of Investor Relations and Planning Department and Director",
39180,"WESCO International, Inc.  ","Daniel A. Brailer",,"Vice President - Investor Relations and Corporate Affairs"
39184,"Wesizwe Platinum Ltd.  ","Hamlet Morule",,"Corporate Affairs & Investor Relations Executive"
39199,"west kirkland mining inc","Knox   Henderson  ","Vice President of Investor Relations ",
39219,"Westech Capital Corp  ","Craig Biddle",,"Director - Corporate Communications and Investor Relations"
39244,"Western Refining Logistics LP  ","Jeffrey S. Beyersdorfer",,"Senior Vice President, Treasurer, Director of Investor Relations, Assistant Secretary of Western Refining Logistics GP, LLC"
39245,"Western Refining, Inc.  ","Jeffrey S. Beyersdorfer","Senior Vice President, Treasurer and Assistant Secretary","Senior Vice President, Director - Investor Relations, Treasurer, Assistant Secretary"
39254,"Westinghouse Air Brake Technologies Corp  ","Timothy R. Wesley",,"Vice President - Investor Relations and Corporate Communications"
39256,"westkam gold corp","Jim   Dobie  ","Investor Relations Representative",
39281,"Weyerhaeuser Co  ","Denise M. Merle",,"Senior Vice President of Human Resources, Director of Investor Relations"
39302,"White Energy Company Limited  ","Ivan Maras",,"Chief Financial Officer, Investor Relations Contact Officer"
39359,"william deman holding-un adr","Rasmus   Sørensen  ","Investor Relations Officer",
39359,"william deman holding-un adr","Søren Bergholt Andersson  ","Vice President of Investor Relations ",
39615,"Worthington Industries, Inc.  ","Catherine M. Lyttle",,"Vice President - Communications and Investor Relations"
39704,"xano industri ab -class b","Elisabeth Krantz Taylor  ","Head of Investor Relations",
39855,"xl group plc","David R. Radulski  ","Senior Vice President and Director of Investor Relations ",
40034,"Yazicilar Holding AS  ","Irem Caliskan Dursun",,"Corporate Governance and Investor Relations Assistant Coordinator"
40153,"YOOX SpA  ","Silvia Scagnelli",,"Head of Investor Relations"
40313,"Zapf Creation AG  ","Hannelore Schalast","Head of Finance, Investor Relations, IT, Budget, Legal, Public Relations, Risk Management, Compliance & Corporate Governance, Subsidiaries & Logistics and Member of The Management Board ","Chief Financial Officer, Member of the Management Board"
40588,"Zignago Vetro SpA  ","Roberto Celot",,"Chief Financial Officer, Investor Relations Manager"
40618,"Zodiac Aerospace SA  ","Pierre-Anthony Vastra",,"Member of the Executive Committee and Director of Communication and Investor Relations"
40658,"Zumiez Inc.  ","Brian Leith",,"Finance Director, Director of Investor Relations, IR Contact Officer"
40701,"alibaba group holding-sp adr","Jane   Penner  ","Head of Investor Relations and Vice President ",
41820,"Exxon Mobil Corporation  ","Jeffrey J. Woodbury",,"Vice President - Investor Relations, Secretary"
42089,"bnp paribas-adr 144a","Tim   Healy  ","Global Chief Operating Officer for Investor Relationship Management ",
42089,"bnp paribas-adr 144a","Talbot   Stark  ","Global Head of Investor Relationship Management for Hedge Funds and Institutions ",
42099,"Bank Handlowy w Warszawie SA  ","Katarzyna Otko-Dabrowska",,"Director of Investor Relations"
42147,"Raiffeisen Bank International AG  ","Susanne E. Langer",,"Head of Group Investor Relations Spokesperson"
42158,"standard chartered plc","Edwin   Hui  ","Head of Investor Relations for Asia ",
43009,"Il Sole 24 Ore SpA  ","Francesco Mantegazzini",,"Head of Investor Relations and Business Development"
48915,"KBC Groep NV  ","Wim Allegaert",,"Director of Investor Relations"
49468,"Msci Inc  ","Stephen Davidson","Managing Director and Director of Investor Relations ","Managing Director, Director - Investor Relations"
59357,"xun energy inc","Peter   Matousek  ","Vice President of Investor Relations and Director",
61551,"Mapletree Greater China Commercial Trust  ","Stephanie Novita Tantri",,"Head of Investor Relations of the Manager"
61552,"Suntec Real Estate Investment Trust  ","Melissa Chow",,"Assistant Manager - Investor Relations of ARA Trust Management (Suntec) Limited"
61555,"Camden Property Trust  ","Kimberly A. Callahan",,"Senior Vice President - Investor Relations"
61566,"Investors Real Estate Trust  ","Cindy Bradehoft",,"Director - Investor Relations"
61754,"Allianz SE  ","Oliver Schmidt",,"Head of Investor Relations"
62656,"Celulose Irani SA  ","Odivan Carlos Cargnin",,"Chief Financial Officer, Chief Administrative Officer, Investor Relations Officer, Member of the Executive Board"
62726,"Componenta Dokumculuk Ticaret ve Sny AS  ","Yildiray Domac",,"Investor Relations Manager"
62734,"Companhia de Saneamento de Minas Gerais  ","Edson Machado Monteiro",,"Chief Financial Officer, Director of Investor Relations"
62827,"Oi SA (ADR)  ","Bayard de Paoli Gontijo",,"Chief Executive Officer, Chief Financial Officer, Treasurer, Director of Investor Relations, Member of the Executive Board"
62944,"evertec inc","Alan I. Cohen-Shoreman  ","Executive Vice President of Investor Relations ",
62944,"evertec inc","Luis Marin Cabrera  ","Head of Investor Relations and Senior Vice President ",
62947,"EVN AG (ADR)  ","Gerald Reidinger",,"Head of Finance and Investor Relations"
62954,"EZTEC Empreendimentos e Participacoes SA  ","Antonio Emilio Clemente Fugazza",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
63112,"Harmony Gold Mining Company Ltd  ","Marian P. van der Walt",,"Executive - Corporate and Investor Relations"
63152,"IBERIABANK Corp  ","John R. Davis",,"Senior Executive Vice President - Mergers & Acquisitions & Investor Relations"
63156,"LPS Brasil - Consultoria de Imoveis SA  ","Marcello Rodrigues Leone",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
63306,"Knowit AB  ","Patrik Syren",,"Senior Vice President of Corporate Communications, Investor Relations Officer (IRO)"
63308,"Koninklijke KPN N.V. (ADR)  ","Hans Sohngen",,"Head of Investor Relations"
63320,"Landi Renzo SpA  ","Pierpaolo Marziali",,"M&A Investor Relations Officer"
63499,"Myer Holdings Ltd  ","Olivia Reith",,"Investor Relations Manager"
63517,"Netas Telekomunikasyon AS  ","Pinar Beyzatlar Guvener",,"Director of Investor Relations"
63518,"Nevsun Resources  ","Scott A. Trebilcock",,"Vice President - Business Development and Investor Relations"
63534,"Noemalife S.p.A.  ","Simona Campo",,"Chief Financial Officer, Director of Investor Relations"
63553,"Olmix SA  ","Patrick Cassagne",,"Director of Investor Relations"
63579,"Ozak Gayrimenkul Yatirim Ortakligi AS  ","Pinar Beyzatlar Guvener",,"Director of Investor Relations"
63635,"Piquadro S.p.A.  ","Roberto Trotta",,"Chief Financial Officer, Financial Reporting Officer, Investor Relations Manager, Executive Director"
63646,"Portobello SA  ","John Shojiro Suzuki",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
63652,"Pretoria Portland Cement Ltd  ","Azola Cubekile Lowan",,"Executive - Strategy and Investor Relations"
63761,"Companhia de Saneamento Basico-Sabesp  ","Rui de Britto Alvares Affonso",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
63857,"sti education systems","Joseph Augustin Luym Tanco  ","Vice President of Investor Relations, Director and Member of Compensation Committee",
63917,"Telefonica Brasil SA  ","Alberto Manuel Horcajo Aguirre",,"Chief Financial, Controlling and Investor Relations Officer, Member of the Executive Board"
63979,"total sa-spon adr","Robert   Hammond  ","Head of Investor Relations for North America ",
64061,"Vonage Holdings Corp.  ","Hunter Blankenbaker",,"Vice President - Investor Relations"
64079,"West End Indiana Bancshares Inc  ","Robin D. Henry",,"Executive Vice President, Director - Human Resources and Investor Relations Communications"
64094,"wns holdings ltd-adr","David   Mackey  ","Head of Investor Relations and Senior Vice President of Finance ",
64415,"Banro Corporation (USA)  ","Naomi Nemeth",,"Vice President - Investor Relations"
64498,"citizens financial group","Ellen A. Taylor  ","Head of Investor Relations and Executive Vice President ",
65321,"fifth third bancorp","Jeff   Richardson  ","Director of Investor Relations and Corporate Analysis ",
68856,"Xun Energy Inc  ","Peter Matousek",,"Vice President - Investor Relations, Director"
68928,"telegraaf media groep nv-cva","Hans J. Elekan  ","Head of Investor Relations and Company Spokesman ",
70044,"cbre group inc - a","Steven   Iaco  ","Senior Managing Director of Corporate Communications and Investor Relations - US ",
70200,"Axa SA  ","Andrew Wallace Barnett",,"Senior Vice President, Head of Investor Relations"
70245,"american international group","Elizabeth A. Werner  ","Head of Investor Relations and Vice President ",
70374,"us bancorp","Judith T. Murphy  ","Senior Vice President, Director of Investor Relations and Analyst ",
71437,"cboe holdings inc","Deborah   Koopman  ","Vice President of Investor Relations and Analyst ",
72339,"Cap Gemini SA  ","Walter Vejdovsky",,"Head of Financial Communication and Investor Relations"
72738,"Credicorp Ltd. (USA)  ","Aida G. Kleffmann",,"Chief Investor Relations Officer"
"","Affiliated Resources Corp  ","Barry Goverman",,"Senior Vice President of Investor Relations"
"","Ambev SA (ADR)  ","Nelson Jose Jamel",,"Member of the Executive Board, Chief Financial Officer, Director of Investor Relations"
"","Axalta Coating Systems Ltd  ","Christopher H. Mecray",,"Vice President of Investor Relations"
"","Banco Macro SA (ADR)  ","Jorge Francisco Scarinci",,"Director of Finance and Investor Relations"
"","Blackstone Mortgage Trust Inc  ","Weston Tucker",,"Managing Director, Head - Investor Relations"
"","Bombril SA (ADR)  ","Pedro de Souza Dias Brandi",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Braskem SA (ADR)  ","Mario Augusto da Silva",,"Chief Financial Officer and Investor Relations Officer, Member of the Executive Management"
"","CPFL Energia S.A. (ADR)  ","Gustavo Estrella",,"Chief Financial Officer, Investor Relations Officer and Member of the Executive Board"
"","CTI BioPharma Corp  ","Monique M. Greer",,"Senior Vice President of Corporate Communications and Investor Relations"
"","China Dasheng Biotechnology Co  ","Jingbo Gao",,"Vice President - Investor Relations"
"","Colgate-Palmolive Company  ","Delia H. Thompson",,"Senior Vice President - Investor Relations"
"","Commercial International Bk (Eypt) (ADR)  ","Sharif Rafiq Khalil",,"Director of Investor Relations"
"","Companhia Brasileira de Distrib. (ADR)  ","Daniela Sabbag",,"Investor Relations Officer, Member of the Executive Board"
"","Companhia Energetica Minas Gerais (ADR)  ","Fabiano Maia Pereira",,"Chief Financial Officer, Director of Investor Relations"
"","Companhia Siderurgica Nacional (ADR)  ","David Moise Salama",,"Investor Relations Officer, Member of the Executive Board"
"","Corporacion Geo SAB de CV (ADR)  ","Francisco Martinez Garcia",,"Director of Investor Relations"
"","Cyrela Brazil Realty SA Empreend Pa(ADR)  ","Eric Alencar",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","EDENOR S.A. (ADR)  ","Veronica Maria Gysin",,"Director of Investor Relations"
"","Fresenius Medical Care AG & Co. (ADR)  ","Oliver Maier",,"Senior Vice President of Investor Relations"
"","GMK Noril'skiy nikel' OAO (ADR)  ","Andrey Evgenevich Bugrov",,"Deputy Chairman of the Board, Member of the Management Board, Deputy General Director for Government and Investor Relations"
"","Gerdau SA (ADR)  ","Andre Pires de Oliveira Dias",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Home Loan Servicing Solutions Ltd  ","Bryon E. Stevens",,"Senior Vice President - Investor Relations and Capital Markets"
"","Inyx, Inc.  ","William Kelly",,"Vice President of Investor Relations & Corporate Communications"
"","Itau Unibanco Holding SA (ADR)  ","Alfredo Egydio Setubal",,"Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board, Member of the Board of Directors"
"","Klabin SA (ADR)  ","Antonio Sergio Alfano",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Merck KGaA(ADR)  ","Constantin Fest",,"Head of Investor Relations"
"","Mexico Fund Inc.  ","Eduardo Solano Arroyo",,"Vice President - Investor Relations"
"","Ocean Rig UDW Inc  ","Nikolaos Bornozis",,"Director of Investor Relations, IR Contact Officer"
"","Pampa Energia S.A. (ADR)  ","Mariano Batistella",,"Director of Special Projects and Investor Relations"
"","Pharmacyclics, Inc.  ","Rainer M. Erdtmann",,"Senior Vice President - Investor Relations and Administration"
"","Rare Element Resources Ltd  ","Robbin Lee",,"Director of Investor Relations"
"","Revlon Inc  ","Siobhan Anderson",,"Vice President, Chief Accounting Officer, Corporate Controller, Treasurer and Investor Relations"
"","Suzano Papel e Celulose SA (ADR)  ","Marcelo Bacci",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","TIM Participacoes SA (ADR)  ","Rogerio Tostes Lima",,"Investor Relations Officer, Member of the Executive Board"
"","The Madison Square Garden Co  ","Robert J. Lynn",,"Senior Vice President - Investor Relations, Treasury"
"","Tower Semiconductor Ltd. (USA)  ","Noit Levi",,"Director of Investor Relations and Corporate Communications"
"","Xpedior Incorporated  ","Dean A. Dranias",,"Vice President of Investor Relations"
"","Agrometal SAI  ","Rosana Maria Negrini de Crovara",,"Chairman of the Board, Director of Investor Relations"
"","Autopistas del Sol SA  ","Luis Ramon Freixas Pinto",,"Director of Investor Relations"
"","Banco Macro SA  ","Jorge Francisco Scarinci",,"Director of Finance and Investor Relations"
"","Boldt S.A.  ","Enrique Ernesto Aldazabal",,"Co-Director of Investor Relations, Trustee"
"","Boldt S.A.  ","Mario F. R. Traverso",,"Co-Director of Investor Relations"
"","Capex SA  ","Alejandro Enrique Gotz",,"Co-Director of Investor Relations, Chairman of the Board"
"","Capex SA  ","Claudio Martin Armada",,"Co-Director of Investor Relations"
"","Cia de Transporte de Energia Transener  ","Mariano Palacios",,"Director of Investor Relations"
"","Caputo SAIC y F  ","Enrique Spraggon Hernandez",,"Director of Investor Relations, Vice Chairman of the Board"
"","Caputo SAIC y F  ","Raul Horacio Baietti",,"Director of Investor Relations"
"","Continental Urbana S.A.I.  ","Marta Noemi Di Rocco",,"Director of Investor Relations"
"","Continental Urbana S.A.I.  ","Silvana Marcela Menendez",,"Director of Investor Relations"
"","Distribuidora de Gas Cuyana SA  ","Sandra D. Martinez",,"Director of Investor Relations"
"","Colorin Industria de Materiales Sintetic  ","Marcelo Claudio Novaro",,"Director of Investor Relations"
"","Consultatio SA  ","Marcelo Onorier",,"Director of Investor Relations"
